Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2400, 2460, 307, 22, 0.328078802695486, 0.331459576964367, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2460, 2640, 903, 54, 0.134450389858748, 0.138248993846576, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2640, 2700, 302, 23, 0.393807963713605, 0.397922218674381, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2700, 2820, 520, 26, -0.0549134495606199, -0.0557233077652554, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2820, 2880, 238, 15, 0.190403959247912, 0.191828723857546, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2880, 2940, 238, 18, 0.386269741149624, 0.38943191391734, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2940, 3000, 239, 10, -0.241611380954373, -0.243106753624486, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3000, 3060, 245, 5, -0.98167548130207, -0.986235820869838, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3060, 3120, 232, 3, -1.44558418528031, -1.45089948073999, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3120, 3180, 249, 6, -0.811776444506673, -0.815882751975283, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3180, 3240, 221, 4, -1.10407746281475, -1.10848266189476, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3240, 3660, 1050, 32, -0.570333764704921, -0.58404293258699, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3660, 3780, 156, 14, 0.572755801619818, 0.576095114415723, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3780, 3900, 130, 1, -1.97028687475585, -1.97365092392938, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 3900, 4020, 100, 0, 0, 0, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 4020, 4140, 101, 2, -1.01244713996882, -1.01435677720425, 0, 
